Operational Profile,Engine Load (%),Potencia Maxima (kw),Engines Running,Speed (kn),Draft Bow (m),Draft Stern (m),DURAÇÃO (h),MDO (m³),MDO (m³/h),Consumo Estimado (m³/h),Consumo Estimado (g/kWh),Consumo Estimado,Unnamed: 13
Transit,0.32,742.4,2.0,9.053229,2.559316,4.449852,0.0363888888888888,0.025457,0.699581679389313,0.0388800932363636,230.134,460.268,0.5272849603788208
Fast Transit,0.3,696.0,2.0,11.03328,2.546,4.16544,0.0277777777777777,0.017926,0.645336,0.0369086159318181,233.029,466.0580000000001,1.0589432071749516
Transit,0.32,742.4,2.0,9.00996552,4.27184138,4.25431034,0.0402777777777777,0.02790101,0.6927147310344829,0.0388800932363636,230.134,460.268,0.3935012831565467
Transit,0.34,788.8000000000001,2.0,9.05716883,4.41468831,3.84831169,0.0213888888888888,0.015694,0.7337454545454546,0.0408085274627272,227.33980000000005,454.6796000000001,1.6002629962232244
Transit,0.37,858.4,2.0,10.96538298,4.54893617,4.51729787,0.0261111111111111,0.021867,0.837459574468085,0.0436274578693181,223.3375,446.675,0.9951277207352712
Transit,0.28,649.6,2.0,9.12359701,4.45704478,3.8359403,0.0558333333333333,0.032267,0.5779164179104477,0.03489090248,236.02480000000003,472.04960000000005,0.081318451668888
Transit,0.33,765.6,2.0,9.11662385,2.56781651,4.24626606,0.0302777777777777,0.021556,0.7119412844036697,0.0398494911675,228.72430000000003,457.44860000000006,0.8486496180877715
Transit,0.35,812.0,2.0,10.984,4.417,4.445,0.0038888888888888,0.002939,0.7557428571428573,0.0417576012556818,225.9805,451.961,13.20809841976244
Transit,0.34,788.8000000000001,2.0,9.45906201,2.56434386,3.96841488,0.4927777777777777,0.36816001,0.7471116324689966,0.0408085274627272,227.33980000000005,454.6796000000001,0.889155458620486
Eco Transit,0.24,556.8,2.0,5.36825306,2.60351487,3.97799067,0.4763888888888889,0.223499,0.4691524198250729,0.0307039948581818,242.3188,484.6376,0.8626213322736038
Transit,0.28,649.6,2.0,9.11614925,4.56786567,3.917,0.0186111111111111,0.01068701,0.5742274029850747,0.03489090248,236.02480000000003,472.04960000000005,2.264795530274605
Transit,0.32,742.4,2.0,10.40453254,4.6548284,4.01546154,0.0469444444444444,0.033027,0.7035337278106509,0.0388800932363636,230.134,460.268,0.1772214623297193
Transit,0.28,649.6,2.0,9.03782979,4.443,3.862,0.0130555555555555,0.007392,0.566195744680851,0.03489090248,236.02480000000003,472.04960000000005,3.720089621212122
Transit,0.34,788.8000000000001,2.0,9.045,2.534,4.495,0.0063888888888888,0.004697,0.7351826086956521,0.0408085274627272,227.33980000000005,454.6796000000001,7.688211084251072
Eco Transit,0.22,510.4,2.0,4.15271111,4.534,3.97248889,0.0125,0.004879,0.3903199999999999,0.02852841455,245.617,491.234,4.847184781717567
Transit,0.32,742.4,2.0,9.39149777,2.54858098,4.43514611,1.1216666666666666,0.766918,0.6837307578008915,0.0388800932363636,230.134,460.268,0.949303454559205
Transit,0.35,812.0,2.0,10.8738296,4.41759193,4.44860538,0.0619444444444444,0.04704999,0.7595514080717488,0.0417576012556818,225.9805,451.961,0.112484375540105
Transit,0.28,649.6,2.0,9.036,4.46,3.807,0.0086111111111111,0.004956,0.5755354838709678,0.03489090248,236.02480000000003,472.04960000000005,6.040133672316385
Eco Transit,0.21,487.2,2.0,4.80499237,4.499,4.24248092,0.0363888888888888,0.013837,0.3802534351145038,0.0274186958038636,247.3039,494.6078,0.9815491655607164
Eco Transit,0.2,464.0,2.0,6.18327941,4.584,4.11,0.0188888888888888,0.00678399,0.3591524117647059,0.0262938258181818,249.016,498.032,2.8758644718199493
Transit,0.36,835.1999999999999,2.0,9.0442043,4.60756989,3.99684946,0.0258333333333333,0.02034099,0.7873931612903226,0.04269711168,224.64640000000003,449.29280000000006,1.099067532111269
Eco Transit,0.2,464.0,2.0,4.25455404,2.44099364,4.14775568,0.3058333333333333,0.10868499,0.3553732643051771,0.0262938258181818,249.016,498.032,0.7580730713764448
Eco Transit,0.22,510.4,2.0,4.94356124,4.52955627,4.27751476,0.9502777777777778,0.392317,0.4128445483776674,0.02852841455,245.617,491.234,0.927282237195941
Eco Transit,0.23,533.6,2.0,4.17061111,2.51536111,3.71290278,0.08,0.034914,0.436425,0.0296233811902272,243.9553,487.9106,0.1515328753443524
Transit,0.31,719.2,2.0,9.19439153,2.47198942,4.68483598,0.1575,0.106508,0.6762412698412699,0.0378999345356818,231.5689,463.1378,0.6441587999428979
Transit,0.33,765.6,2.0,10.573103,4.787082,4.162449,0.1288888888888889,0.092074,0.7143672413793104,0.0398494911675,228.72430000000003,457.44860000000006,0.5672014774257662
Eco Transit,0.36,835.1999999999999,2.0,8.85184211,4.57949123,4.91649123,0.0158333333333333,0.012611,0.7964842105263158,0.04269711168,224.64640000000003,449.29280000000006,2.3857038839108715
Eco Transit,0.33,765.6,2.0,8.88629213,2.55973034,4.22678652,0.0247222222222222,0.017713,0.7164808988764045,0.0398494911675,228.72430000000003,457.44860000000006,1.2497313367300853
Eco Transit,0.22,510.4,2.0,7.013849,4.715547,4.121658,0.0238888888888888,0.009791,0.4098558139534883,0.02852841455,245.617,491.234,1.913738591563681
Eco Transit,0.32,742.4,2.0,8.895952,2.594803,4.326496,0.0116666666666666,0.007927,0.6794571428571429,0.0388800932363636,230.134,460.268,3.904767659437825
Transit,0.36,835.1999999999999,2.0,9.049,4.561,4.377,0.0038888888888888,0.003121,0.8025428571428572,0.04269711168,224.64640000000003,449.29280000000006,12.680586888817688
Transit,0.32,742.4,2.0,10.96012155,2.62,3.87548066,0.0502777777777777,0.034836,0.6928707182320442,0.0388800932363636,230.134,460.268,0.1160894831887599
Eco Transit,0.25,580.0,2.0,7.4571445,2.35487751,4.39118852,0.2902777777777777,0.146049,0.5031353110047848,0.0317706546875,240.7075,481.415,0.7824657841717505
Eco Transit,0.33,765.6,2.0,8.81471429,4.242,4.24514286,0.0233333333333333,0.01634,0.7002857142857143,0.0398494911675,228.72430000000003,457.44860000000006,1.4387693492962057
Transit,0.36,835.1999999999999,2.0,9.89669321,4.46664086,4.13065074,5.39638888888889,4.40804299,0.8168505051732124,0.04269711168,224.64640000000003,449.29280000000006,0.9903138168622988
Eco Transit,0.36,835.1999999999999,2.0,8.69009836,2.567,3.885,0.0169444444444444,0.01340599,0.7911731803278689,0.04269711168,224.64640000000003,449.29280000000006,2.184927907599514
Transit,0.3,696.0,2.0,10.95798243,2.5476896,4.164,0.1897222222222222,0.12248202,0.6455860497803807,0.0369086159318181,233.029,466.0580000000001,0.6986609468735233
Transit,0.29,672.8,2.0,9.21605882,4.53565686,3.89403922,0.0283333333333333,0.016636,0.5871529411764705,0.0359057382911363,234.5143,469.0286,1.1583155981688122
Eco Transit,0.33,765.6,2.0,7.48837406,4.50248526,3.54503463,1.8288888888888888,1.292984,0.7069778857837181,0.0398494911675,228.72430000000003,457.44860000000006,0.969180213237364
Transit,0.3,696.0,2.0,10.92794,2.583728,4.349592,0.1533333333333333,0.099658,0.6499434782608696,0.0369086159318181,233.029,466.0580000000001,0.6296472342228603
Transit,0.46,1067.2,2.0,10.421347,2.512141,4.593371,0.0263888888888888,0.029172,1.1054652631578947,0.0516540400481818,212.6914,425.3828,0.7706718787941119
Eco Transit,0.33,765.6,2.0,8.75002382,4.42105718,3.86326266,0.4663888888888889,0.33977258,0.7285177415128052,0.0398494911675,228.72430000000003,457.44860000000006,0.8827171657951326
Eco Transit,0.22,510.4,2.0,4.63324852,4.93659763,5.081,0.0469444444444444,0.019749,0.4206887573964497,0.02852841455,245.617,491.234,0.4445498278393844
Eco Transit,0.35,812.0,2.0,8.909816,4.541252,3.901631,0.0452777777777777,0.035113,0.7755018404907975,0.0417576012556818,225.9805,451.961,0.1892347921192098
Transit,0.34,788.8000000000001,2.0,9.037,2.529,4.217,0.0122222222222222,0.00882301,0.7218826363636363,0.0408085274627272,227.33980000000005,454.6796000000001,3.625238718161635
Eco Transit,0.2,464.0,2.0,5.98747619,4.5404381,3.8525619,0.0291666666666666,0.01044499,0.3581139428571428,0.0262938258181818,249.016,498.032,1.5173624692969376
Eco Transit,0.71,1647.1999999999998,1.0,4.20652381,2.445,4.07078231,0.0408333333333333,0.01565701,0.3834369795918367,0.0726563226447727,193.82890000000003,387.65780000000007,3.640497939566542
Eco Transit,0.22,510.4,2.0,5.84119512,4.41206504,3.79622764,0.0683333333333333,0.02828,0.4138536585365854,0.02852841455,245.617,491.234,0.0087841071428572
Eco Transit,0.33,765.6,2.0,7.2190303,4.691,3.83821212,0.0183333333333333,0.01338601,0.730146,0.0398494911675,228.72430000000003,457.44860000000006,1.9769506497828704
Transit,0.36,835.1999999999999,2.0,8.96254331,4.61672441,4.01397638,0.0352777777777777,0.02772,0.7857637795275592,0.04269711168,224.64640000000003,449.29280000000006,0.5402998441558442
Fast Transit,0.33,765.6,2.0,11.01708511,2.564,4.58387234,0.0261111111111111,0.019191,0.7349744680851064,0.0398494911675,228.72430000000003,457.44860000000006,1.0764676758636862
Fast Transit,0.33,765.6,2.0,11.022906,2.511966,4.51392,0.0088888888888888,0.006424,0.7227,0.0398494911675,228.72430000000003,457.44860000000006,5.203220916485057
Eco Transit,0.19,440.8,2.0,4.151707,4.747459,4.221364,0.0227777777777777,0.007573,0.3324731707317073,0.0251534054593181,250.7533,501.5066000000001,2.3214585315354794
Transit,0.36,835.1999999999999,2.0,8.99139216,4.611,3.99835294,0.0424999999999999,0.033433,0.7866588235294117,0.04269711168,224.64640000000003,449.29280000000006,0.277094836837855
Fast Transit,0.33,765.6,2.0,11.02645455,4.411,4.82540909,0.0122222222222222,0.008745,0.7154999999999999,0.0398494911675,228.72430000000003,457.44860000000006,3.556831465694683
Eco Transit,0.23,533.6,2.0,5.739174,4.64543532,3.8480414,0.4294444444444444,0.19956301,0.4647004113842173,0.0296233811902272,243.9553,487.9106,0.851558757355748
Transit,0.34,788.8000000000001,2.0,9.26952273,2.56190909,4.022,0.0366666666666666,0.026592,0.7252363636363637,0.0408085274627272,227.33980000000005,454.6796000000001,0.5346167066308395
Eco Transit,0.3,696.0,2.0,8.489083,2.537523,4.459903,0.6058333333333333,0.356424,0.5883202200825309,0.0369086159318181,233.029,466.0580000000001,0.8964474448078182
Transit,0.29,672.8,2.0,10.93633742,2.503,4.14766258,0.0452777777777777,0.027789,0.6137447852760737,0.0359057382911363,234.5143,469.0286,0.292084576312079
Eco Transit,0.25,580.0,2.0,7.18221622,4.632,4.0386332,0.0719444444444444,0.036338,0.5050841698841699,0.0317706546875,240.7075,481.415,0.1256906079723702
Transit,0.32,742.4,2.0,9.13747059,4.23442647,4.23672059,0.0377777777777777,0.026225,0.6941911764705881,0.0388800932363636,230.134,460.268,0.482558369356097
Eco Transit,0.36,835.1999999999999,2.0,8.78522222,2.565,3.91411111,0.015,0.01178699,0.7857993333333334,0.04269711168,224.64640000000003,449.29280000000006,2.6223931368398548
Eco Transit,0.23,533.6,2.0,6.36984791,4.88116487,4.8135397,0.4127777777777778,0.18496499,0.4480982261103634,0.0296233811902272,243.9553,487.9106,0.8398433066158775
Transit,0.29,672.8,2.0,9.08180189,4.45914151,3.82929245,0.0294444444444444,0.017048,0.578988679245283,0.0359057382911363,234.5143,469.0286,1.1061554605312274
Transit,0.34,788.8000000000001,2.0,9.225,4.7,3.443,0.0033333333333333,0.002546,0.7637999999999999,0.0408085274627272,227.33980000000005,454.6796000000001,15.028486827465548
Eco Transit,0.26,603.2,2.0,4.097533,2.490897,4.519344,0.0041666666666666,0.002618,0.62832,0.0328237598118181,239.1214,478.2428000000001,11.53772338113758
Eco Transit,0.36,835.1999999999999,2.0,8.94247561,2.567,3.90247561,0.0227777777777777,0.01778901,0.7809809268292683,0.04269711168,224.64640000000003,449.29280000000006,1.4001960581280242
Eco Transit,0.35,812.0,2.0,8.93494737,4.83247368,4.65747368,0.0158333333333333,0.012515,0.7904210526315789,0.0417576012556818,225.9805,451.961,2.336604175444013
Transit,0.32,742.4,2.0,9.09531179,4.45725855,4.8250076,0.0730555555555555,0.05045001,0.6905704790874525,0.0388800932363636,230.134,460.268,0.2293342808779693
Eco Transit,0.34,788.8000000000001,2.0,8.9215,2.53,4.2355,0.0111111111111111,0.008071,0.72639,0.0408085274627272,227.33980000000005,454.6796000000001,4.056192226827814
Eco Transit,0.33,765.6,2.0,8.25915725,2.5663145,3.84309828,0.1130555555555555,0.08011501,0.708633995085995,0.0398494911675,228.72430000000003,457.44860000000006,0.502596440198909
Fast Transit,0.33,765.6,2.0,11.049452,2.513205,4.510113,0.0344444444444444,0.025069,0.7278096774193549,0.0398494911675,228.72430000000003,457.44860000000006,0.5895923717539591
Eco Transit,0.23,533.6,2.0,4.357603,2.331829,4.745334,0.0636111111111111,0.028613,0.4498113537117903,0.0296233811902272,243.9553,487.9106,0.0353119627521504
Transit,0.36,835.1999999999999,1.99991222,9.74754699,4.5834355,4.12026063,6.328611111111111,4.97917699,0.7867724691217136,0.04269711168,224.64640000000003,449.29280000000006,0.9914248656423036
Eco Transit,0.26,603.2,2.0,7.31776046,4.54636506,4.32603033,0.5311111111111112,0.264392,0.4978092050209204,0.0328237598118181,239.1214,478.2428000000001,0.8758519175624899
Eco Transit,0.21,487.2,2.0,5.66451685,2.55780899,3.79375281,0.0741666666666666,0.02753,0.3711910112359551,0.0274186958038636,247.3039,494.6078,0.0040430147525014
Eco Transit,0.26,603.2,2.0,8.98489888,2.577,4.03252809,0.0247222222222222,0.01331401,0.5385442247191011,0.0328237598118181,239.1214,478.2428000000001,1.4653549014773295
Eco Transit,0.32,742.4,2.0,8.98728571,2.471,4.67885714,0.0174999999999999,0.01196299,0.6835994285714286,0.0388800932363636,230.134,460.268,2.2500314082318584
Transit,0.29,672.8,2.0,9.09984337,4.67492771,4.06840964,0.0691666666666666,0.042182,0.6098602409638554,0.0359057382911363,234.5143,469.0286,0.1487900457271735
Eco Transit,0.35,812.0,2.0,8.719,4.533,4.107,0.0033333333333333,0.002518,0.7553999999999998,0.0417576012556818,225.9805,451.961,15.58363830646617
Eco Transit,0.19,440.8,2.0,4.176,4.559,4.203,0.0041666666666666,0.001321,0.31704,0.0251534054593181,250.7533,501.5066000000001,18.041185056259035
Eco Transit,0.33,765.6,2.0,8.7970428,4.26717899,4.26169261,0.0713888888888888,0.050419,0.7062583657587548,0.0398494911675,228.72430000000003,457.44860000000006,0.2096334483528034
Fast Transit,0.31,719.2,2.0,11.07757762,2.63661678,4.05765874,0.3972222222222222,0.25483199,0.6415350797202797,0.0378999345356818,231.5689,463.1378,0.8512748162595998
Eco Transit,0.26,603.2,2.0,7.69294259,2.55605536,4.59967094,0.5419444444444445,0.28631,0.5283013839056894,0.0328237598118181,239.1214,478.2428000000001,0.885355873662051
Transit,0.28,649.6,2.0,9.135,4.457,3.838,0.0030555555555555,0.001753,0.5737090909090908,0.03489090248,236.02480000000003,472.04960000000005,18.903538208784944
Eco Transit,0.23,533.6,2.0,4.66074041,4.77430383,4.30649558,0.0941666666666666,0.04352801,0.4622443539823009,0.0296233811902272,243.9553,487.9106,0.3194409487080323
Eco Transit,0.36,835.1999999999999,2.0,8.80939344,4.68952459,4.11704918,0.0169444444444444,0.013281,0.7837967213114755,0.04269711168,224.64640000000003,449.29280000000006,2.214901865823357
Transit,0.33,765.6,2.0,9.05452273,2.557,4.23647727,0.0122222222222222,0.008711,0.7127181818181818,0.0398494911675,228.72430000000003,457.44860000000006,3.574617284754908
Transit,0.32,742.4,2.0,9.42055325,2.54220395,4.43059042,0.8294444444444444,0.564842,0.6809883456128599,0.0388800932363636,230.134,460.268,0.9311664266531816
Transit,0.29,672.8,2.0,10.2846862,4.73914367,4.19907183,0.1469444444444444,0.087139,0.593006427221172,0.0359057382911363,234.5143,469.0286,0.5879486993064372
Transit,0.33,765.6,2.0,10.899348,2.513068,4.509038,0.0997222222222222,0.072805,0.7300779944289694,0.0398494911675,228.72430000000003,457.44860000000006,0.4526544719799464
Transit,0.3,696.0,2.0,9.56554654,4.661,3.919,4.939166666666667,3.088887,0.6253862662392441,0.0369086159318181,233.029,466.0580000000001,0.988051160197243
Transit,0.3,696.0,2.0,9.090636,2.54325,4.45517,0.0030555555555555,0.001863,0.6097090909090909,0.0369086159318181,233.029,466.0580000000001,18.811388047138045
Eco Transit,0.22,510.4,2.0,4.3763035,4.64136654,4.78038288,1.0708333333333333,0.42119,0.3933291828793774,0.02852841455,245.617,491.234,0.9322671132980366
Eco Transit,0.22,510.4,2.0,4.305,4.676,4.248,0.0030555555555555,0.001204,0.3940363636363636,0.02852841455,245.617,491.234,22.694696470099668
Fast Transit,0.35,812.0,2.0,11.364,4.381,3.826,0.005,0.004204,0.8408,0.0417576012556818,225.9805,451.961,8.932826178801573
Eco Transit,0.28,649.6,2.0,5.69175,4.57284375,4.188,0.0088888888888888,0.005463,0.6145875,0.03489090248,236.02480000000003,472.04960000000005,5.386765967417172
Transit,0.32,742.4,2.0,9.47537127,4.51379104,3.6986903,0.2977777777777777,0.208246,0.6993335820895522,0.0388800932363636,230.134,460.268,0.813297286688034
Eco Transit,0.19,440.8,2.0,4.66887556,4.47768744,4.27014922,1.435277777777778,0.48541499,0.3382028186568608,0.0251534054593181,250.7533,501.5066000000001,0.9481816466786116
Transit,0.32,742.4,2.0,10.98514894,2.6183617,3.874,0.0130555555555555,0.009056,0.6936510638297871,0.0388800932363636,230.134,460.268,3.2932965146161264
Eco Transit,0.2,464.0,2.0,4.18488235,4.65964706,4.69664706,0.0188888888888888,0.006392,0.3384,0.0262938258181818,249.016,498.032,3.1135522243713734
Eco Transit,0.24,556.8,2.0,6.01736519,4.87240043,4.470126,0.5202777777777778,0.247173,0.4750789108382274,0.0307039948581818,242.3188,484.6376,0.8757793332678657
Transit,0.28,649.6,2.0,10.50578909,2.60848465,3.71081917,1.7819444444444443,1.04642001,0.5872349237724085,0.03489090248,236.02480000000003,472.04960000000005,0.9666568852405644
Eco Transit,0.32,742.4,2.0,8.86413143,2.47541714,4.70189714,0.0486111111111111,0.033107,0.6810582857142856,0.0388800932363636,230.134,460.268,0.1743768156693039
Transit,0.27,626.4000000000001,2.0,9.16729403,4.661,3.919,0.3627777777777777,0.193122,0.5323424196018377,0.0338637093647727,237.5605,475.121,0.8246512082270651
Eco Transit,0.31,719.2,2.0,8.88586905,2.55884921,4.47884524,0.1399999999999999,0.09310201,0.6650143571428572,0.0378999345356818,231.5689,463.1378,0.5929203404343061
Transit,0.31,719.2,2.0,9.0215,2.557,4.46215909,0.0244444444444444,0.016226,0.6637909090909092,0.0378999345356818,231.5689,463.1378,1.3357533918206477
Eco Transit,0.33,765.6,2.0,8.93230147,2.558,4.22595588,0.0377777777777777,0.026929,0.7128264705882353,0.0398494911675,228.72430000000003,457.44860000000006,0.4797984020015596
Eco Transit,0.27,626.4000000000001,2.0,7.456416,2.325881,4.642259,0.2636111111111111,0.139464,0.5290520547945206,0.0338637093647727,237.5605,475.121,0.7571867337465387
Eco Transit,0.19,440.8,2.0,4.25094667,4.56152667,4.20732667,0.0416666666666666,0.013146,0.315504,0.0251534054593181,250.7533,501.5066000000001,0.9133885181285702
Transit,0.28,649.6,2.0,9.204,4.45,3.853,0.0030555555555555,0.001778,0.5818909090909091,0.03489090248,236.02480000000003,472.04960000000005,18.62367968503937
Eco Transit,0.22,510.4,2.0,4.39672,2.51127,4.12272,0.0277777777777777,0.011644,0.419184,0.02852841455,245.617,491.234,1.4500527782548955
Eco Transit,0.32,742.4,2.0,8.91953,2.555835,4.448837,0.0822222222222222,0.057874,0.703872972972973,0.0388800932363636,230.134,460.268,0.3281941245401451
Eco Transit,0.41,951.2,2.0,7.135805,2.513155,4.596624,0.0213888888888888,0.020647,0.9653142857142856,0.0472651829493181,218.3539,436.7078,1.2892034169282791
Eco Transit,0.35,812.0,2.0,8.93633333,2.559,3.81811111,0.0225,0.017509,0.7781777777777779,0.0417576012556818,225.9805,451.961,1.38492211181003
Eco Transit,0.22,510.4,2.0,5.85433074,4.70720603,3.61588945,1.2161111111111111,0.534205,0.4392731841023298,0.02852841455,245.617,491.234,0.9465965040574312
Transit,0.34,788.8000000000001,2.0,9.07053982,4.44602655,4.14445133,0.0313888888888888,0.023385,0.7450088495575221,0.0408085274627272,227.33980000000005,454.6796000000001,0.745072801485024
Eco Transit,0.25,580.0,2.0,7.01560317,4.62366667,3.90961905,0.0525,0.026509,0.5049333333333333,0.0317706546875,240.7075,481.415,0.1984855968727605
